Rate,Method,MAE,RMSE,PSNR,SSIM,IoU,Time
0.1,Spectral,7.738518425783034,12.255306068352944,27.61164594258416,0.9453216572243061,0.9785415226700352,0.891404390335083
0.1,DBSCAN,18.777712600892503,21.058171089221577,22.909716184862145,0.8928661091084847,0.8510777745412176,10.758572816848755
0.1,DBSCANR,7.366373550065815,13.855151882587942,26.545903362416276,0.9475548783667226,0.9761955907742003,10.098705530166626
0.1,AR-DBSCAN,18.92063364257973,21.237269959316126,22.836155428460543,0.8924682787969282,0.8510777745412176,7.076424837112427
0.1,GB-DBSCAN,18.77455558603907,21.014769073801666,22.927636741318274,0.8934621018498947,0.857666295417494,45.43879461288452
0.1,HDBSCAN,5.437558923324079,12.104369270862971,27.719285894699105,0.9619697238820643,0.9815440811291434,7.6616106033325195
0.1,KNN-DBSCAN,18.777712600892503,21.058171089221577,22.909716184862145,0.8928661091084847,0.8510777745412176,10.8293137550354
0.1,K-Means,8.044537241880134,19.35311419254169,30.411085070900086,0.9734956129825012,0.9846587752660143,0.3500220775604248
0.1,Spectral,7.483929696991341,18.99360363101677,30.57395484087072,0.9770043247208854,0.9840706456925435,0.8982267379760742
0.1,DBSCAN,29.214004081518805,35.957576376320866,25.03029402225444,0.885873908071899,0.8605576548723234,15.271877527236938
0.1,DBSCANR,8.389363319401973,21.74937017526696,29.39716855331072,0.9723083947410407,0.9759000213022794,10.420603513717651
0.1,AR-DBSCAN,29.750104987466667,37.20865976260119,24.733221709544114,0.8852291504278677,0.8591263025306309,8.423539638519287
0.1,GB-DBSCAN,8.412838887726224,19.499105965784555,30.34580826594123,0.9708094898845412,0.9819898184722005,50.42509365081787
0.1,HDBSCAN,6.590593016260966,17.824064995237688,31.12596711126699,0.9779916919447035,0.9811360956831773,8.479565620422363
0.1,KNN-DBSCAN,29.214004081518805,35.957576376320866,25.03029402225444,0.885873908071899,0.8605576548723234,14.567180395126343
0.1,K-Means,12.057693654167304,21.063696474265207,28.50649281133409,0.9341161785484435,0.9724049293112573,0.44547080993652344
0.1,Spectral,11.351719877498242,21.621915140952794,28.27930140041779,0.9558666116070383,0.9509126685087499,0.9547064304351807
0.1,DBSCAN,24.60959288532535,30.571726350494114,25.27078530076029,0.8787536091229223,0.8750493745885451,11.144721984863281
0.1,DBSCANR,10.032866228357118,21.191147736335456,28.454094986921895,0.9585476476462115,0.9624292880777031,10.410456895828247
0.1,AR-DBSCAN,24.341028044125625,31.00598539085438,25.148273810005108,0.8783405538310793,0.8750493745885451,6.998023509979248
0.1,GB-DBSCAN,22.097082157481314,27.351581202159046,26.237535809919308,0.8829224826249799,0.8937534827311168,42.55071687698364
0.1,HDBSCAN,8.392292333740292,20.125269688905483,28.902350394464392,0.9701699212759727,0.9713251610401361,7.272848606109619
0.1,KNN-DBSCAN,24.60959288532535,30.571726350494114,25.27078530076029,0.8787536091229223,0.8750493745885451,10.986333847045898
0.1,K-Means,1.3870397583714897,2.265788403395338,32.03435641613317,0.9368030823130283,0.9834860074920515,0.3482091426849365
0.1,Spectral,1.4480870471614333,2.2245410256835187,32.19393501886326,0.9341783123476587,0.9862643407197863,0.8614377975463867
0.1,DBSCAN,1.2081690350420355,1.794953618529369,34.05767879149191,0.9364050713703176,0.9824531505431318,6.553004741668701
0.1,DBSCANR,1.1432085199279758,1.6517775236626353,34.77971236563842,0.9400530106148707,0.9869462050213682,10.64978837966919
0.1,AR-DBSCAN,2.2074327216558673,2.9845821445102847,29.641072680758498,0.916967588237937,0.9516405818896253,6.608378171920776
0.1,GB-DBSCAN,1.279706462210726,1.9075624646227929,33.52916804648786,0.9298805722013026,0.9793256660031077,37.16623258590698
0.1,HDBSCAN,1.2529573692433598,1.8489777838914152,33.80010955008593,0.935646944699631,0.9808351265563178,8.203387975692749
0.1,KNN-DBSCAN,1.2081690350420355,1.794953618529369,34.05767879149191,0.9364050713703176,0.9824531505431318,6.390096426010132
0.1,K-Means,11.85438006668009,17.57410337998864,27.18168633059829,0.9294083151989794,0.959821238561396,0.3488759994506836
0.1,Spectral,11.77995578882755,18.502527407385486,26.734528743105223,0.9420647322416379,0.8746008009327317,0.8484842777252197
0.1,DBSCAN,21.302439468875903,26.02188617775016,23.772374409151222,0.8887654569279491,0.8570912558515864,10.164210796356201
